100
3 3
23 35 57697
8 30 69658
14 20 27648
6 25 79556
25 48 97661
17 39 73966
17 38 39802
20 21 73445
41 47 88599
2 29 7028
19 39 48963
38 50 72078
26 48 27902
13 37 52742
35 38 64015
21 33 69739
11 13 38966
9 33 62633
21 45 42355
22 33 11584
14 30 78850
1 39 40765
11 47 82862
4 35 15878
35 41 48638
18 22 92913
12 44 481
26 47 69966
8 24 1278
40 41 45889
18 35 1475
1 22 55699
4 7 63322
11 23 16745
24 47 68513
26 38 59933
21 26 72615
33 39 83061
42 46 1587
12 48 59986
25 29 40460
11 16 79711
12 36 64833
8 45 67335
16 23 55680
32 48 96287
7 50 51191
12 42 35609
1 5 74931
28 49 34475
9 17 45391
4 42 31843
45 49 67257
31 37 23088
38 42 94063
13 44 45876
6 48 19507
32 36 58264
9 39 43665
5 26 93889
36 47 36030
42 48 36241
11 40 12091
10 40 76871
29 38 41455
29 49 95677
15 33 81065
4 27 6098
3 48 37268
30 47 25655
5 10 45287
6 45 33576
16 41 98103
34 37 99885
9 32 87617
19 30 90699
7 42 74228
21 38 39502
19 28 18960
12 34 63599
5 47 15983
14 24 1538
18 20 85864
9 13 2074
27 37 66834
17 42 5808
3 4 7288
28 50 71880
31 38 28566
10 35 16764
23 46 60052
43 46 33671
43 50 53222
31 46 53697
22 40 45430
23 48 269
40 46 38511
2 13 38865
37 46 80265
10 19 40638
14 44 29517
16 34 21259
17 21 15795
15 41 57160
7 35 98908
24 30 52747
5 36 27966
20 35 8154
2 38 63913
19 35 12577
5 46 77326
6 35 53829
3 49 78083
2 12 91562
35 42 9978
20 44 38796
19 23 74151
14 28 16647
4 38 94384
11 19 93370
2 39 50586
14 21 90679
25 36 80297
19 43 76974
10 27 34820
18 25 97073
8 36 29702
28 29 2844
21 46 70886
27 46 74501
13 48 84880
7 26 91289
18 48 86702
3 14 1089
5 16 98819
6 13 66222
14 35 22050
27 38 56605
3 46 5876
27 31 31075
10 12 20870
23 43 7898
33 44 11034
3 34 53189
5 29 6225
38 45 77966
5 21 42201
18 28 24536
12 19 73816
18 19 98532
16 38 35784
13 16 90389
22 49 56370
18 47 35265
33 37 21501
5 11 17743
19 26 81669
34 39 93714
10 15 21458
11 30 53966
4 25 66895
7 36 52033
37 48 68840
44 47 4296
30 45 61601
11 29 43245
27 45 83363
27 30 59434
10 37 85911
6 37 43189
5 48 54671
4 36 26919
19 33 69243
3 32 99282
5 38 16678
8 15 42390
2 30 5165
29 50 81382
44 45 63815
25 34 92504
2 20 78469
13 45 19236
17 32 50124
8 46 43517
27 44 23787
29 42 16479
33 43 64637
33 50 50766
7 11 48246
6 9 48459
39 44 34744
16 30 6453
2 11 20354
31 48 8709
27 32 15315
28 42 53974
41 45 88592
3 7 43791
1 28 44817
15 27 91812
14 37 38199
14 31 90806
32 40 80821
10 24 28152
22 44 62198
5 34 95648
13 26 73645
3 36 11586
12 31 41668
27 42 44397
10 34 83020
1 42 49472
15 30 21510
20 45 77124
34 40 2785
22 30 83371
37 41 90470
11 22 23568
21 40 75450
25 46 56138
9 30 2941
10 26 27223
35 40 60894
11 14 91774
4 15 79535
41 44 31728
14 45 9638
17 50 34908
10 17 86308
39 48 55664
26 31 42977
30 35 31281
10 18 28461
11 38 1605
14 49 51652
29 35 93789
11 49 23375
7 15 54245
17 41 95623
11 43 88069
7 13 67193
15 22 69954
26 34 71643
11 34 45989
5 14 47889
7 39 58646
5 31 14217
9 29 92954
3 41 59031
4 28 32892
12 26 16626
18 21 58515
23 50 16417
45 48 83711
20 25 26893
30 48 62490
42 43 80794
8 40 4228
6 50 64262
13 35 29783
22 48 81972
15 29 32717
23 45 58644
15 37 90231
32 35 76297
22 32 83786
24 40 31269
8 47 91008
7 20 57203
31 45 96615
27 34 22985
50 306
7 16 93077
6 21 53916
4 25 1430
12 24 17563
13 31 56014
24 25 7978
22 26 1858
17 33 16730
1 50 34644
6 23 80944
30 48 56020
36 40 45276
4 32 85241
20 42 67359
1 36 59743
12 32 49170
6 36 38799
6 26 5431
15 24 15111
9 25 28448
3 36 17606
27 30 7081
19 31 40642
7 47 92126
24 31 83841
26 42 70432
4 36 31141
4 37 88609
33 42 42652
12 45 91499
13 47 95546
5 14 84055
21 42 76869
14 46 6373
6 32 33991
38 41 39284
12 22 2687
6 43 96982
6 24 84640
16 45 6442
16 37 15323
35 40 49097
1 20 35771
21 49 72416
17 23 46899
29 50 39852
1 25 81456
4 29 42051
23 46 88956
24 44 92622
35 46 4027
33 35 40662
24 49 44855
10 16 40393
2 40 91097
9 21 32238
13 22 77460
17 46 0
41 43 93019
29 42 30012
16 19 35181
22 48 90970
8 25 32298
5 21 52920
20 26 27311
39 42 57419
11 28 46436
24 37 93155
33 36 71332
1 11 75806
7 27 54982
22 33 80159
26 33 70250
16 20 55618
1 6 40955
39 48 62375
13 27 51834
14 47 4672
26 44 43659
16 49 11199
27 46 25971
24 36 84263
12 38 79245
2 34 79439
4 13 41848
5 9 44843
33 34 1281
3 17 11464
15 47 44202
13 30 83492
29 34 24888
8 42 86755
8 28 85916
1 33 73884
21 29 10592
8 12 66920
38 40 54374
11 19 63258
22 47 48409
30 34 37845
24 48 35192
2 35 9267
25 27 68594
41 45 73831
32 50 51063
17 22 93999
34 48 51764
12 31 19682
21 32 33142
12 50 88101
47 50 1105
1 3 55430
8 34 48362
21 48 77151
3 44 84956
5 24 37623
2 23 39556
43 44 5438
7 39 50282
6 45 76782
7 48 23894
9 31 46660
2 25 27227
14 35 10256
27 28 97684
38 46 86177
43 45 41864
6 42 38031
34 40 28281
2 32 51264
14 41 48574
26 32 7640
6 31 20602
31 34 46435
11 23 16653
10 20 65653
40 48 86931
20 49 3304
17 43 93170
18 39 61071
22 38 93124
39 46 65951
34 38 17725
5 23 10766
16 48 11215
18 49 81862
3 19 69752
19 28 81826
19 37 59976
24 46 22566
14 26 40777
27 35 22611
8 46 63163
34 47 9877
4 24 99999
36 45 89476
9 10 91671
19 22 9535
20 37 26142
10 27 81827
21 33 61905
10 34 84015
21 43 44216
36 39 25397
32 37 58034
22 40 53615
9 23 90449
34 45 66026
3 23 73788
27 49 61477
6 50 32949
23 39 8640
37 41 63784
35 47 2092
30 35 65756
14 48 98997
17 24 26836
35 50 50791
6 19 94172
25 44 91164
13 21 79531
6 46 80030
4 35 96176
9 34 36444
14 31 46935
6 9 93650
9 15 612
5 38 35726
7 50 5154
19 49 3839
19 44 71249
46 50 52925
5 30 47027
8 40 45134
19 23 12266
7 22 20438
5 49 78863
35 48 53759
14 15 61688
24 27 59306
15 23 24217
26 47 53408
47 49 32368
8 14 76933
17 34 75739
11 21 24034
5 34 1348
8 11 30
9 32 15817
14 29 2090
1 46 27825
10 49 90643
7 17 70015
35 37 30168
1 2 46674
41 50 51081
45 50 67205
29 49 72269
3 22 13917
14 40 217
7 8 92935
2 17 99475
32 41 62777
34 37 47881
6 18 34744
12 30 76539
37 39 67950
6 33 83236
13 20 5585
1 41 4130
15 19 32828
17 20 74776
28 46 82707
26 48 62504
4 33 29881
14 45 71208
26 45 94254
29 30 1978
10 12 69298
18 19 82789
5 16 23626
40 43 51372
10 36 52012
46 47 80489
33 50 98132
17 48 47581
16 24 23022
22 35 92346
4 19 6980
5 43 76725
1 9 29688
11 20 87306
31 40 36497
15 33 31277
10 38 5437
21 39 89979
16 29 5289
20 21 55002
7 38 92763
3 48 31329
32 39 21181
1 30 24964
36 38 49711
10 41 34761
2 14 67739
20 22 77677
17 30 98541
30 44 252
10 15 50671
4 6 73563
1 32 89589
3 32 25878
16 27 67313
2 39 85125
3 49 32900
14 50 39891
16 23 49206
13 50 2005
24 34 73633
5 44 68898
21 38 78914
24 38 24185
9 17 35772
33 39 60011
18 25 21746
2 24 63879
9 39 46277
17 26 52928
4 22 12233
32 49 51708
11 25 41813
26 36 79244
35 38 73726
14 25 94780
44 47 83141
1 10 86404
36 49 38104
26 41 52672
14 34 58441
6 39 72503
20 25 28257
8 39 44628
35 49 7793
27 33 34637
29 40 44352
8 16 85806
50 854
8 13 96218
19 32 32220
16 18 10118
13 48 7279
21 50 10444
31 50 89234
36 42 3230
13 42 684
23 28 97546
20 26 59379
13 18 3142
7 28 37048
41 45 66756
22 43 96632
23 38 89872
13 24 43169
1 26 90796
25 41 6790
25 42 58321
6 39 48434
5 28 68826
11 35 65135
9 40 93401
31 46 69788
14 22 93866
33 34 14898
21 30 59782
42 48 21900
9 14 99123
21 23 74118
44 45 22094
1 38 83833
15 50 8761
6 7 81793
23 47 9682
10 20 9384
19 38 67399
37 45 73024
32 39 78155
6 29 84679
1 42 22953
6 35 3601
14 16 4314
5 35 82058
11 25 56075
19 34 20640
3 30 42878
9 42 5910
8 14 58926
34 42 4818
10 26 42817
1 32 64176
8 16 22637
11 23 95241
5 23 63538
17 34 4509
12 36 12308
18 20 48958
3 36 19245
12 40 26479
43 44 64821
19 21 63039
1 30 45097
6 32 20682
37 47 80880
7 40 96933
6 27 73277
3 9 69720
42 49 56219
12 33 46479
19 39 25579
5 24 26587
11 30 40381
27 49 85954
5 10 5579
14 41 60096
41 43 15655
12 32 54763
19 44 84342
24 41 95337
13 43 96645
9 27 30162
19 48 57655
5 21 81590
26 45 45869
17 43 64309
40 42 47421
36 45 66178
35 43 75096
5 42 72800
15 39 45058
5 49 97907
6 16 25374
7 37 19890
21 49 3608
5 40 28288
11 19 10506
28 45 42928
18 40 90983
7 26 89842
37 38 91786
10 41 88828
22 42 28756
32 36 92111
8 44 46070
10 32 44124
19 22 19351
35 37 58247
31 44 21619
15 41 11646
18 21 95761
7 12 93106
1 20 77539
9 50 46943
2 3 53810
37 49 53975
8 39 77889
2 46 86821
24 43 20076
27 30 81409
17 42 16751
7 42 61062
26 39 21082
10 45 77031
26 30 61339
23 35 20815
9 19 76837
41 42 299
3 19 1422
16 34 78638
13 30 96878
18 29 74380
11 14 72143
13 26 73824
35 47 90652
10 23 98494
2 30 92982
8 43 12771
5 43 65327
21 38 46383
22 48 92586
37 46 10266
46 49 35608
9 13 93205
20 49 86247
18 42 95436
2 31 23064
19 50 20343
18 39 25674
19 45 17973
18 44 18681
30 48 64405
23 32 13864
13 50 34570
5 38 4792
10 30 66571
7 13 35390
16 22 98556
16 27 41468
35 45 44087
12 44 41997
30 41 10067
17 24 96950
3 31 38851
4 47 68435
1 15 60462
31 36 60059
8 12 94049
16 17 33507
1 22 25342
24 35 84397
18 43 82848
28 29 7216
16 47 36711
14 45 86924
18 28 75511
20 36 89709
2 49 90885
3 14 48059
6 43 26101
17 28 27749
25 38 48895
16 41 5631
4 38 12278
3 48 47391
27 46 23254
13 41 32127
8 49 93191
30 32 14302
42 47 96376
4 48 45031
22 30 17587
37 50 96782
16 48 5126
21 28 88044
27 33 79447
1 36 33774
22 28 62557
25 31 25588
33 47 62858
5 16 91648
28 44 52374
6 36 4560
13 39 8778
22 29 28302
26 36 25095
23 34 28663
37 41 85579
7 30 34243
6 47 10657
4 6 98837
1 12 4731
47 48 52931
31 33 70871
12 23 94239
11 46 82208
19 41 54967
23 31 21448
6 10 71292
44 50 58005
1 14 66850
5 20 59567
5 18 99714
1 28 87984
42 43 52260
11 21 9685
1 10 19989
4 20 25041
36 39 69616
9 31 16132
3 46 2704
32 50 16949
13 47 34400
14 27 93578
23 36 16956
9 23 54471
43 46 35562
2 41 55751
26 35 38992
7 8 8737
26 44 7525
5 47 6837
23 46 23130
43 47 16792
17 46 51948
28 48 97130
30 38 37723
26 34 25718
4 43 2631
3 26 19445
9 37 36554
35 49 65130
2 39 30222
32 38 78574
3 50 64972
4 29 82626
22 46 41552
17 20 67675
10 34 82008
9 36 65666
15 30 91162
38 40 73140
38 42 75245
31 32 68108
9 46 41850
22 38 86327
11 16 64967
13 17 11370
4 39 32825
32 37 42866
2 8 59674
13 29 97276
3 37 11976
27 43 73962
11 42 93010
10 39 28658
2 19 8120
1 2 81449
6 13 7902
27 38 1861
20 33 14512
20 34 61402
27 34 10044
1 19 13456
13 19 24101
39 43 46243
23 42 41891
34 38 34802
8 32 44580
24 37 44724
14 18 98913
24 45 23979
2 4 53002
36 41 24724
1 39 77819
34 41 6819
28 46 26015
12 14 72058
37 39 25822
10 25 70762
13 45 13713
24 42 83456
31 35 40463
4 40 80949
16 37 60573
23 41 47633
1 37 68946
30 33 69747
2 28 31658
3 16 31406
14 38 27090
10 43 55166
24 25 46077
15 21 6794
12 35 38469
8 26 42502
23 26 86761
32 47 68805
2 7 66788
25 37 6931
40 45 24682
23 45 25590
10 48 53078
31 39 24817
28 41 70545
47 50 65656
12 17 69777
8 35 59758
39 40 6316
19 23 62419
12 29 88593
5 26 14822
11 41 90122
21 35 82011
17 47 92935
39 50 3764
9 16 13011
4 13 99800
17 35 29007
21 24 73494
8 18 42529
5 6 35384
4 28 78465
19 28 62920
13 35 13709
16 36 83444
17 32 31927
27 47 75373
23 49 22987
15 43 30115
10 14 43018
9 25 55779
1 40 80754
18 32 58887
20 47 30664
34 47 52412
8 36 6191
27 31 32148
32 34 7205
4 27 25485
24 26 63188
10 29 708
11 37 34079
14 48 42079
40 46 62452
29 33 4437
12 30 41069
9 49 78326
33 44 84526
3 45 9128
29 45 2078
14 43 53625
5 30 3196
25 26 29467
9 41 28702
8 41 50974
5 34 77842
18 25 35489
10 15 0
25 29 21707
2 40 98155
10 47 48555
9 18 64985
1 33 31386
21 34 26956
11 12 5501
1 7 93695
26 47 22994
41 48 87348
25 27 47265
20 45 70109
14 24 24496
39 46 294
5 32 8272
27 32 44516
44 46 37757
22 37 84637
7 25 19070
36 46 18653
16 39 94002
9 43 44850
11 50 50250
9 33 94819
4 24 41889
12 21 69423
36 37 73077
42 45 66849
18 47 60332
14 37 36776
13 21 93859
16 28 85490
13 22 62655
12 47 86207
3 35 98554
30 49 80082
35 46 35394
18 41 61358
20 24 20305
15 17 2168
34 37 55559
43 50 73413
35 36 77548
28 37 91776
4 16 20229
25 39 59480
36 40 37572
27 41 42091
18 38 91005
46 47 42686
2 17 49637
12 15 47314
2 6 74198
41 47 88527
10 27 38285
33 40 68754
2 42 56455
10 13 62780
7 32 48988
15 47 58333
19 30 55666
14 34 47946
7 17 2874
19 36 4978
8 34 57517
12 50 24245
21 22 25513
2 33 30176
42 44 52264
33 46 45920
34 40 92282
10 33 80784
25 28 80333
27 40 39595
30 39 35221
41 50 60361
33 42 56474
24 50 87564
9 44 80847
30 31 33175
15 22 75706
14 40 73261
6 26 84999
19 35 73916
13 32 13768
5 27 48704
12 37 61568
5 39 11585
35 42 97598
11 44 63258
18 24 88866
33 45 73329
1 48 40044
4 33 4723
13 20 20660
33 41 49655
19 42 17488
7 50 89685
21 33 56411
15 20 59344
15 33 97198
14 36 93105
11 20 96653
45 50 85352
15 38 91003
2 9 89277
8 23 35126
8 47 9884
1 49 11162
16 45 22745
10 31 53587
32 45 32024
10 36 38090
3 27 14673
17 31 61106
12 46 81074
31 34 88897
14 19 33905
30 44 84253
26 40 26763
15 34 15107
19 46 45214
9 24 56325
25 32 73002
15 42 40811
18 36 99690
16 21 83976
28 43 74063
33 48 16353
10 44 13031
16 29 54084
6 14 84355
7 16 12057
1 46 70354
22 27 86323
24 46 75779
15 49 75074
31 47 26426
19 37 53045
2 43 34536
13 40 80317
9 47 68603
47 49 82510
3 23 8949
20 39 40702
26 41 37919
34 35 69672
1 21 7250
29 41 81162
21 39 64973
20 44 38235
3 34 87152
15 36 83982
2 15 67681
27 42 47652
12 28 21930
2 12 19632
22 45 30362
1 18 29626
2 36 43838
26 38 19509
11 40 72454
22 24 28319
15 26 51346
23 43 90641
6 20 90305
30 47 94396
43 45 6765
39 49 48367
28 39 43501
17 25 18953
3 28 16718
21 32 33105
31 49 23615
20 43 41081
7 35 85824
9 26 81888
20 42 69555
14 46 62605
17 22 2442
29 39 561
33 36 86581
29 44 63160
11 27 25594
8 48 34612
7 38 90593
1 41 66990
12 38 1911
37 42 99015
12 31 39508
2 35 13281
6 40 31021
4 35 40948
18 49 94408
11 32 43369
25 36 6275
39 48 53968
21 36 51185
7 43 72104
4 34 35724
30 42 73737
38 43 40654
3 32 15390
17 18 49459
11 34 90401
6 48 1094
6 8 20047
14 47 58290
1 44 52451
15 45 28294
11 39 35952
30 45 68071
32 35 56112
8 27 33713
2 37 85478
9 11 70521
14 49 65923
34 46 14227
15 35 52575
1 11 37472
36 43 2885
20 40 2285
24 40 26459
11 49 53679
8 42 90538
4 42 89377
2 22 53046
3 12 9485
13 16 54027
22 23 59673
4 41 92460
6 19 73256
36 50 39023
18 48 21573
40 44 5796
23 44 92035
22 40 38362
28 38 22485
2 34 92515
7 27 523
2 50 44906
11 29 78923
31 42 59059
3 8 84170
19 26 30096
7 20 45979
12 49 41141
6 22 44879
5 15 75560
34 45 96365
28 34 74858
36 38 93285
18 22 9404
12 43 32028
34 43 38131
22 32 11362
6 25 62115
16 38 72287
10 19 28017
15 31 44794
15 19 95406
21 25 22592
23 33 11205
5 22 86349
13 14 26231
10 35 62637
17 45 90509
46 50 27594
28 31 7980
7 39 87882
7 29 40126
1 8 12991
32 33 72417
3 38 39005
9 35 1390
6 9 21034
17 38 4375
23 37 28741
30 50 8585
21 37 17449
9 22 15537
2 16 71599
31 40 59120
25 35 15678
3 21 31326
30 34 47173
1 9 35507
4 44 85754
13 23 12186
5 9 22651
13 37 71170
17 36 29193
6 38 1531
10 50 46094
14 23 48100
11 38 37629
27 39 51604
26 27 37467
7 44 11393
30 36 92278
29 32 82346
2 26 5568
44 47 51369
21 44 79553
6 49 94916
38 41 76152
7 47 66872
26 43 15815
33 35 18026
15 25 4991
35 48 52537
16 44 27794
2 27 54717
37 40 30339
17 41 36977
6 17 6479
33 50 62361
26 46 33207
15 44 61136
2 47 737
27 48 79536
8 40 34766
15 23 86814
5 29 79509
2 38 78835
5 50 25022
15 46 16951
34 39 4607
9 34 95019
8 31 18854
36 49 89856
22 33 32904
3 11 80020
8 25 1571
28 35 48729
15 18 37769
6 37 39403
16 20 68026
11 33 87292
7 46 94301
7 15 22408
3 44 37913
17 37 14524
6 23 2828
16 24 85313
10 42 82553
41 49 59873
6 18 30981
5 41 33009
26 33 10906
4 8 60785
16 49 54882
6 30 15562
8 28 22012
39 45 71007
21 31 65635
14 44 88176
24 44 46489
45 46 94898
10 38 56759
14 42 96701
42 46 30494
3 5 67513
29 48 99908
5 37 97325
4 7 30942
4 46 85889
29 31 19123
7 18 45615
4 37 99144
20 28 51862
12 45 23521
18 46 36853
2 24 21997
7 49 22581
4 18 77659
20 50 52556
4 5 15990
25 34 78012
11 26 66921
35 38 37335
5 17 24778
18 30 38448
5 48 15207
18 19 12332
28 50 89641
3 10 24336
36 47 87100
8 24 3102
35 44 10131
18 27 94473
23 48 60381
24 38 41415
13 44 52910
11 17 23141
2 18 71694
43 49 57878
10 37 45488
4 25 76787
17 40 73572
12 22 65069
6 45 80642
26 42 79902
7 36 83515
44 49 2237
10 18 42786
8 37 69824
39 44 5850
8 33 22480
8 9 76144
45 47 91056
21 27 14853
9 48 16794
9 32 51190
24 32 25441
19 27 46203
12 13 12814
14 28 68327
12 16 40441
4 26 9166
24 33 89383
4 12 94856
1 6 84431
23 40 9464
6 21 9512
20 29 15356
20 41 88613
38 47 19891
18 31 7732
24 29 21771
7 24 68468
17 44 35025
4 14 95409
15 28 11513
23 50 10527
19 49 36759
35 39 11374
28 40 6223
48 49 45256
32 41 12807
20 37 2252
25 40 89432
24 47 70495
17 26 71191
40 41 791
22 36 976
4 36 37965
19 24 27708
16 40 3584
3 20 75716
42 50 28581
21 45 81101
3 13 43067
6 34 67952
28 33 15833
45 49 26123
19 33 99495
5 12 48963
24 49 59318
10 40 41085
3 29 62893
10 21 17566
10 24 58004
6 15 30727
2 14 34778
14 31 77913
9 28 82168
13 15 23794
22 41 17820
4 23 93420
12 18 40544
13 49 99406
35 50 35060
9 12 68333
7 23 7038
50 196
8 23 26470
36 47 79178
29 45 41862
23 25 68331
10 22 81634
3 24 35167
31 44 73122
10 47 84280
7 16 74948
1 16 90622
8 25 40911
10 44 15282
22 28 43577
19 26 40424
8 28 4428
3 20 74961
3 17 11090
43 48 10126
9 16 89752
9 28 58107
18 23 64935
27 49 20937
21 34 68027
4 48 76316
9 13 5932
16 50 89713
14 17 85790
1 17 5516
22 45 57729
20 34 66633
36 38 55998
22 26 34575
8 47 85276
27 48 33220
47 48 90696
39 43 50341
8 15 66831
18 41 86490
25 26 32816
16 26 25471
25 35 5031
23 45 14959
11 17 4524
15 35 64042
11 40 94356
2 17 20839
1 12 51901
19 43 80239
1 10 72180
3 8 61960
34 50 73401
26 29 23237
15 29 54247
22 32 12691
19 50 72396
1 8 29563
30 35 89146
29 34 8511
11 48 23071
4 26 73832
13 18 55854
27 35 48026
10 38 22708
27 46 63813
21 46 90534
17 29 65254
4 24 95005
21 42 26905
16 34 77202
13 46 1312
5 21 77770
12 36 72483
3 37 18802
37 48 21153
11 35 63205
11 33 4429
16 44 62064
42 49 59049
22 37 29249
38 42 84459
19 37 30416
14 22 24971
19 24 73843
1 15 83563
20 39 54331
5 31 3171
13 38 69233
38 49 92936
33 36 28016
17 47 96819
21 27 43873
37 39 31425
25 39 76739
15 33 24504
22 40 39135
20 32 51319
18 28 68453
36 42 53049
2 5 5648
14 25 99155
44 47 74943
19 29 92596
17 19 28030
24 50 72149
4 35 2137
18 48 20382
16 41 70429
1 9 69369
21 32 95979
47 49 13806
19 49 16694
23 41 87773
3 39 91367
32 38 20017
2 40 87280
14 46 75898
31 45 51266
6 28 76801
30 49 3019
3 27 23380
40 45 24521
39 41 80986
34 47 15908
23 43 35352
25 41 91849
40 43 37166
34 41 86763
16 19 79817
28 50 22111
10 48 28041
24 35 90004
26 42 92764
12 40 91334
15 37 63411
18 49 88169
28 34 94773
4 50 31012
34 35 60701
30 31 74972
31 35 0
8 13 93233
21 28 46667
1 31 76295
12 29 4744
5 11 66164
24 40 69867
8 27 76865
6 26 3958
2 31 85139
2 23 70316
11 36 36516
27 29 30088
7 25 22169
11 22 24771
28 47 43694
3 26 26008
6 38 64210
9 14 51136
1 27 40632
5 42 4804
9 30 1045
3 33 47152
31 38 13467
6 45 42624
12 38 572
20 46 72379
26 39 22140
37 47 31642
5 8 50368
18 32 80630
4 33 47842
18 44 78239
17 31 80101
20 37 72867
23 24 3539
6 23 91103
16 31 50858
29 36 59330
44 46 61804
8 22 15445
4 6 89192
12 33 15956
43 49 98067
19 23 60613
26 46 77506
3 48 32766
9 24 55618
43 50 85640
25 32 14735
14 33 80742
7 38 6621
2 22 13180
38 44 69717
29 50 86961
2 16 55766
10 40 92302
50 805
14 21 27902
24 43 90886
6 23 51164
28 40 32202
31 47 42420
32 47 18318
17 47 2191
13 18 36481
34 38 38214
8 47 73247
42 48 72446
10 42 5908
36 48 74050
3 4 10353
29 46 88135
16 26 16088
15 18 59531
12 25 2651
18 39 66438
3 9 85902
22 48 15068
24 26 33839
9 23 92531
27 32 14442
13 27 68222
9 36 10560
12 30 8588
18 35 85981
4 8 70148
1 22 89290
27 35 22088
4 42 34366
11 49 21657
14 15 18931
16 35 62109
30 40 51155
27 30 74125
14 27 16737
12 24 56769
31 43 58469
27 48 34706
35 47 113
40 42 5295
3 33 27774
7 25 18003
21 42 74790
14 35 4313
46 49 48825
28 42 33230
16 38 50428
10 13 71147
16 21 69516
9 30 10133
21 27 584
20 37 49241
3 22 1065
4 23 94524
16 47 39968
24 38 7916
15 41 5552
4 32 67027
6 48 55980
8 24 16056
9 25 83977
7 13 69734
15 43 48901
43 44 29044
10 30 4674
12 20 20239
40 50 71746
34 43 24499
22 43 73681
11 38 32579
10 43 13990
2 42 17274
39 48 23384
3 44 4627
2 41 22228
24 34 84947
3 32 53289
14 31 80736
14 26 74059
4 6 64987
9 49 85752
11 13 9441
5 21 88567
14 48 60693
25 41 68234
1 2 12183
19 27 86401
41 45 2607
15 29 3993
1 41 50755
2 34 19978
3 41 29834
33 38 85047
5 14 22795
36 47 51586
5 18 62100
1 29 14815
9 35 40260
9 22 40192
11 41 54050
20 26 59160
3 43 70571
17 22 61127
27 39 46271
2 14 18641
22 39 94067
22 24 43340
16 27 48384
32 50 71289
38 49 33169
4 10 80139
40 48 77866
5 42 48114
41 49 73634
16 48 58358
15 28 52822
25 36 80357
21 34 93189
26 49 25605
21 30 56138
5 23 64386
2 9 29536
10 40 60729
4 33 69959
13 48 5889
21 39 72775
4 41 4905
23 44 69331
9 32 92517
2 46 38887
31 32 41800
16 19 93973
13 44 57344
22 27 92954
30 37 97732
6 25 47509
27 44 1123
7 50 82392
2 43 80577
18 25 70810
27 36 26788
24 49 64159
24 39 28782
7 15 3892
19 29 34152
39 44 15634
2 6 79544
10 18 11644
12 13 56400
14 19 31640
29 49 92329
2 15 36885
7 28 34858
7 8 44429
6 31 87865
5 30 44882
37 50 72378
26 32 28097
3 37 27097
12 19 84523
5 13 38979
35 46 3224
15 30 26675
24 33 46632
24 27 36319
3 5 53740
30 34 18721
32 48 68769
8 35 18563
8 28 44050
26 30 39051
9 16 38063
26 42 74730
16 22 73013
17 36 39566
13 50 16097
20 35 72365
32 40 49139
42 47 54098
8 10 15894
2 50 55257
30 49 58563
27 41 37117
11 37 58117
30 46 57371
32 38 72685
9 45 62296
21 31 59806
2 16 97808
28 36 35765
5 22 31664
35 44 93190
20 21 88811
19 23 35006
15 36 67922
12 26 60645
5 24 35031
48 50 44765
25 42 18674
18 43 28819
9 12 99281
1 6 15988
30 33 9592
1 5 48572
31 49 70346
5 7 82900
8 23 78109
15 21 61541
3 10 90173
29 31 56925
3 7 42395
10 26 66380
6 47 83005
24 42 47012
1 45 71980
9 48 96461
28 29 19119
5 32 21757
9 15 4450
28 49 32381
16 44 74950
4 25 1951
5 39 80967
16 42 81549
5 43 86551
4 17 16389
22 36 65303
6 41 9019
3 27 10137
1 35 41132
1 40 23350
1 43 74528
18 34 48139
27 47 54451
23 49 19694
32 46 49237
16 49 30258
4 40 71739
45 48 82296
3 40 55687
28 37 54322
6 29 51296
13 38 87387
7 22 80541
14 30 4043
27 34 15921
29 50 69345
44 45 79582
1 18 94185
21 38 50232
14 24 72779
13 37 9501
22 50 31829
10 48 51201
20 33 27338
23 42 64637
35 42 11860
26 39 48659
28 39 79173
9 41 79540
7 29 57575
3 47 6299
12 35 43594
25 46 79910
3 23 86088
17 27 51469
27 40 72118
1 13 300
31 38 27960
14 18 3123
21 41 9412
14 45 37146
46 50 95068
